geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,geolocation_city,geometry
45055,-14.864701100563654,-40.84258947582425,ba,vitoria da conquista,POINT (-40.84258947582425 -14.86470110056365)
45058,-14.930478,-40.88709225,ba,vitoria da conquista,POINT (-40.88709225 -14.930478)
45061,-14.882825597955756,-40.873526530436365,ba,vitoria da conquista,POINT (-40.87352653043637 -14.88282559795575)
45065,-14.87352094336469,-40.85800564808858,ba,vitoria da conquista,POINT (-40.85800564808858 -14.87352094336469)
45066,-14.880644029399242,-40.85504081229932,ba,vitoria da conquista,POINT (-40.85504081229931 -14.88064402939924)
45070,-14.850704271206478,-40.874024114497175,ba,vitoria da conquista,POINT (-40.87402411449717 -14.85070427120648)
45075,-14.84695337723215,-40.85454134820232,ba,vitoria da conquista,POINT (-40.85454134820232 -14.84695337723215)
45077,-14.85987516140408,-40.86223968728402,ba,vitoria da conquista,POINT (-40.86223968728402 -14.85987516140408)
45078,-14.838056822888197,-40.87571725243034,ba,vitoria da conquista,POINT (-40.87571725243034 -14.8380568228882)
45079,-14.842201214887364,-40.890733087959184,ba,vitoria da conquista,POINT (-40.89073308795918 -14.84220121488736)
45085,-14.839382509008368,-40.84691124502188,ba,vitoria da conquista,POINT (-40.84691124502188 -14.83938250900837)
45089,-14.828166000000005,-40.82744025,ba,vitoria da conquista,POINT (-40.82744025 -14.828166)
45095,-14.908489803772444,-40.84039442091319,ba,vitoria da conquista,POINT (-40.84039442091319 -14.90848980377244)
45104,-14.879821077931007,-40.8912119947358,ba,vitoria da conquista,POINT (-40.8912119947358 -14.87982107793101)
45120,-14.79282531410588,-40.62529262456599,ba,barra do choca,POINT (-40.62529262456599 -14.79282531410588)
45130,-14.978179516346016,-40.40915518625452,ba,caatiba,POINT (-40.40915518625452 -14.97817951634602)
45140,-15.245677323447492,-40.62366862989962,ba,itambe,POINT (-40.62366862989962 -15.24567732344749)
45150,-15.533258718044742,-40.910206999729816,ba,encruzilhada,POINT (-40.91020699972982 -15.53325871804474)
45155,-15.485117875162295,-40.68105429143719,ba,ribeirao do largo,POINT (-40.68105429143719 -15.4851178751623)
45157,-15.477954485009848,-41.24571428220992,ba,candido sales,POINT (-41.24571428220992 -15.47795448500985)
45157,-15.477954485009848,-41.24571428220992,ba,cândido sales,POINT (-41.24571428220992 -15.47795448500985)
45160,-15.03719803840138,-41.26055350504629,ba,belo campo,POINT (-41.26055350504629 -15.03719803840138)
45170,-14.975691739869433,-41.41194784062724,ba,tremedal,POINT (-41.41194784062724 -14.97569173986943)
45177,-14.697586059449325,-41.26588690904662,ba,caraibas,POINT (-41.26588690904662 -14.69758605944932)
45180,-14.611360791492,-41.13638283709852,ba,anage,POINT (-41.13638283709852 -14.611360791492)
45190,-14.67095282525996,-40.47964894644095,ba,planalto,POINT (-40.47964894644095 -14.67095282525996)
45195,-17.733263296263384,-42.52750830822139,ba,planalto,POINT (-42.52750830822139 -17.73326329626338)
45195,-17.733263296263384,-42.52750830822139,ba,lucaia,POINT (-42.52750830822139 -17.73326329626338)
45200,-13.859997996363877,-40.084668347299946,ba,jequie,POINT (-40.08466834729995 -13.85999799636388)
45201,-13.8574648526584,-40.10108406549886,ba,jequie,POINT (-40.10108406549886 -13.8574648526584)
45202,-13.860444109769588,-40.09562777739919,ba,jequie,POINT (-40.09562777739919 -13.86044410976959)
45203,-13.853354061425367,-40.08168414154893,ba,jequie,POINT (-40.08168414154893 -13.85335406142537)
45204,-13.856297613535284,-40.06242491416734,ba,jequie,POINT (-40.06242491416734 -13.85629761353528)
45205,-13.86793073966527,-40.06720759031951,ba,jequie,POINT (-40.06720759031951 -13.86793073966527)
45206,-13.868811369759271,-40.05962663199965,ba,jequie,POINT (-40.05962663199965 -13.86881136975927)
45207,-13.869193938980375,-40.05450950077196,ba,jequie,POINT (-40.05450950077196 -13.86919393898038)
45208,-13.86640889848358,-40.06886553103464,ba,jequie,POINT (-40.06886553103464 -13.86640889848358)
45209,-13.871931419340156,-40.06643550785385,ba,jequie,POINT (-40.06643550785385 -13.87193141934016)
45210,-13.870853892839522,-40.0822380986573,ba,jequie,POINT (-40.0822380986573 -13.87085389283952)
45211,-13.872087426527711,-40.09451145956626,ba,jequie,POINT (-40.09451145956626 -13.87208742652771)
45215,-13.65588606634181,-40.21271645912983,ba,lafaiete coutinho,POINT (-40.21271645912983 -13.65588606634181)
45220,-14.126271965040209,-39.88992709146336,ba,aiquara,POINT (-39.88992709146336 -14.12627196504021)
45225,-14.016943473441634,-39.890329943893775,ba,jitauna,POINT (-39.89032994389378 -14.01694347344163)
45230,-14.16399588301195,-40.005566423648034,ba,itagi,POINT (-40.00556642364803 -14.16399588301195)
45240,-14.12988515526675,-40.2972447648964,ba,manoel vitorino,POINT (-40.2972447648964 -14.12988515526675)
45245,-14.045718833379512,-40.562250676629375,ba,catingal,POINT (-40.56225067662938 -14.04571883337951)
45250,-14.364075864484672,-40.20777773985768,ba,boa nova,POINT (-40.20777773985768 -14.36407586448467)
45255,-14.24092266335386,-40.76962507974889,ba,mirante,POINT (-40.76962507974889 -14.24092266335386)
45260,-14.52830483612981,-40.36715724591576,ba,pocoes,POINT (-40.36715724591576 -14.52830483612981)
45263,-14.373890293319777,-40.50720409145588,ba,bom jesus da serra,POINT (-40.50720409145588 -14.37389029331977)
45265,-14.340477197018576,-40.90772715216792,ba,caetanos,POINT (-40.90772715216792 -14.34047719701858)
45270,-14.669574171941456,-40.1222804446253,ba,nova canaa,POINT (-40.1222804446253 -14.66957417194146)
45280,-14.753643482048275,-40.08891456033339,ba,iguai,POINT (-40.08891456033339 -14.75364348204828)
45285,-14.75216224082074,-40.090125591224265,ba,iguaibi,POINT (-40.09012559122426 -14.75216224082074)
45290,-14.84307191341574,-39.98628625365397,ba,ibicui,POINT (-39.98628625365397 -14.84307191341574)
45300,-13.027915958035509,-39.60169104219675,ba,amargosa,POINT (-39.60169104219675 -13.02791595803551)
45305,-12.945754382865934,-39.52141988424625,ba,elisio medrado,POINT (-39.52141988424625 -12.94575438286593)
45310,-13.26683726311938,-39.66764304172776,ba,ubaira,POINT (-39.66764304172776 -13.26683726311938)
45312,-13.24249999999995,-39.75805999999994,ba,engenheiro franca,POINT (-39.75805999999994 -13.24249999999995)
45315,-12.870182039732622,-39.85502158056103,ba,milagres,POINT (-39.85502158056103 -12.87018203973262)
45320,-13.292728247904376,-39.818933548001695,ba,santa ines,POINT (-39.8189335480017 -13.29272824790438)
45320,-13.292728247904376,-39.818933548001695,ba,santa inês,POINT (-39.8189335480017 -13.29272824790438)
45325,-13.100003439556865,-39.80915359448122,ba,brejoes,POINT (-39.80915359448122 -13.10000343955686)
45330,-13.3584118622779,-39.81355286628127,ba,cravolândia,POINT (-39.81355286628127 -13.3584118622779)
45330,-13.3584118622779,-39.81355286628127,ba,cravolandia,POINT (-39.81355286628127 -13.3584118622779)
45340,-13.45036833983778,-39.93917567245952,ba,itaquara,POINT (-39.93917567245952 -13.45036833983778)
45345,-13.528891311211662,-39.97731887865848,ba,jaguaquara,POINT (-39.97731887865848 -13.52889131121166)
45350,-13.533125538014842,-40.15123838914271,ba,itirucu,POINT (-40.15123838914271 -13.53312553801484)
45355,-13.856428388404744,-39.744409767080825,ba,apuarema,POINT (-39.74440976708082 -13.85642838840474)
45360,-13.439365307409346,-40.43331071784074,ba,maracas,POINT (-40.43331071784074 -13.43936530740935)
45365,-13.475128121920225,-40.22122920687586,ba,lajedo do tabocal,POINT (-40.22122920687586 -13.47512812192022)
45370,-13.253510301401477,-40.08618846551349,ba,irajuba,POINT (-40.08618846551349 -13.25351030140148)
45375,-13.388773703858275,-40.37881622437182,ba,planaltino,POINT (-40.37881622437182 -13.38877370385828)
45390,-13.026096176032569,-40.06706551865718,ba,nova itarana,POINT (-40.06706551865718 -13.02609617603257)
45400,-13.367204191409805,-39.0719662526638,ba,valenca,POINT (-39.0719662526638 -13.3672041914098)
45416,-13.446819962486437,-39.42750988352717,ba,presidente tancredo neves,POINT (-39.42750988352717 -13.44681996248644)
45420,-13.484783183416193,-39.02506035910309,ba,cairu,POINT (-39.02506035910309 -13.48478318341619)
45428,-16.746867739073753,-41.47408760772705,ba,morro de sao paulo,POINT (-41.47408760772705 -16.74686773907375)
45430,-13.535180013643073,-39.10061029555743,ba,taperoa,POINT (-39.10061029555743 -13.53518001364307)
45435,-13.735024983509335,-39.14691658399038,ba,itubera,POINT (-39.14691658399038 -13.73502498350934)
45436,-13.765552472473685,-39.37731108822477,ba,pirai do norte,POINT (-39.37731108822477 -13.76555247247368)
45440,-13.603553535107118,-39.10060643115432,ba,nilo pecanha,POINT (-39.10060643115432 -13.60355353510712)
45443,-13.822787464806243,-39.14218825449215,ba,igrapiuna,POINT (-39.14218825449215 -13.82278746480624)
45445,-13.949892230855664,-39.11166935758069,ba,camamu,POINT (-39.11166935758069 -13.94989223085566)
45450,-13.744780130603791,-39.4866156520601,ba,gandu,POINT (-39.4866156520601 -13.74478013060379)
45452,-13.810781841100845,-39.62355890564874,ba,nova ibia,POINT (-39.62355890564874 -13.81078184110084)
45455,-13.779543183726712,-39.6848542743481,ba,itamari,POINT (-39.6848542743481 -13.77954318372671)
45460,-13.670820183267251,-39.499190058068464,ba,wenceslau guimaraes,POINT (-39.49919005806846 -13.67082018326725)
45465,-13.247298926941468,-39.40719948923639,ba,teolândia,POINT (-39.40719948923639 -13.24729892694147)
45465,-13.247298926941468,-39.40719948923639,ba,teolandia,POINT (-39.40719948923639 -13.24729892694147)
45470,-13.25683774423046,-39.571749613751855,ba,jiquirica,POINT (-39.57174961375186 -13.25683774423046)
45470,-13.25683774423046,-39.571749613751855,ba,jequirica,POINT (-39.57174961375186 -13.25683774423046)
45480,-13.228299940041628,-39.506295861448365,ba,mutuipe,POINT (-39.50629586144836 -13.22829994004163)
45490,-13.1704966150297,-39.4246229974844,ba,laje,POINT (-39.4246229974844 -13.1704966150297)
45500,-14.151111490127434,-39.38404652294516,ba,ibirapitanga,POINT (-39.38404652294516 -14.15111149012743)
45520,-14.07827021793967,-39.006147548147545,ba,marau,POINT (-39.00614754814755 -14.07827021793967)
45530,-14.279696054580535,-38.9938000205204,ba,itacare,POINT (-38.9938000205204 -14.27969605458054)
45534,-14.277952102631142,-38.995374147173415,ba,itacare,POINT (-38.99537414717341 -14.27795210263114)
45540,-14.324173723619396,-39.46617528490307,ba,gongogi,POINT (-39.46617528490307 -14.3241737236194)
45545,-14.31160550780154,-39.31843790091815,ba,ubaitaba,POINT (-39.31843790091815 -14.31160550780154)
45550,-14.21362506012072,-39.52295487157348,ba,ubata,POINT (-39.52295487157348 -14.21362506012072)
45560,-14.20880157448234,-39.60212491227082,ba,barra do rocha,POINT (-39.60212491227082 -14.20880157448234)
45570,-14.134256363320024,-39.73628797573608,ba,ipiau,POINT (-39.73628797573608 -14.13425636332002)
45580,-14.067913952984233,-39.63991258475436,ba,ibirataia,POINT (-39.63991258475436 -14.06791395298423)
45585,-14.264154547885605,-39.83383038322049,ba,itagiba,POINT (-39.83383038322049 -14.2641545478856)
45590,-14.432570124936388,-39.904578538190265,ba,dario meira,POINT (-39.90457853819026 -14.43257012493639)
45600,-14.79336529333062,-39.27845921988038,ba,itabuna,POINT (-39.27845921988038 -14.79336529333062)
45601,-14.815189397765424,-39.302639877052215,ba,itabuna,POINT (-39.30263987705221 -14.81518939776542)
45602,-14.787110763242955,-39.28391263140741,ba,itabuna,POINT (-39.28391263140741 -14.78711076324296)
45603,-14.781825151755086,-39.27277194044432,ba,itabuna,POINT (-39.27277194044431 -14.78182515175509)
45604,-14.776414874042906,-39.26576724881843,ba,itabuna,POINT (-39.26576724881843 -14.77641487404291)
45605,-14.795317130407833,-39.270923292292814,ba,itabuna,POINT (-39.27092329229281 -14.79531713040783)
45606,-14.80476537790736,-39.26568764061605,ba,itabuna,POINT (-39.26568764061605 -14.80476537790736)
45607,-14.811226555231569,-39.27491386628392,ba,itabuna,POINT (-39.27491386628392 -14.81122655523157)
45608,-14.812767340239784,-39.28065106523353,ba,itabuna,POINT (-39.28065106523353 -14.81276734023978)
45610,-15.191487133102404,-39.49480210908352,ba,jussari,POINT (-39.49480210908352 -15.1914871331024)
45611,-14.811347557808618,-39.30133387926144,ba,itabuna,POINT (-39.30133387926143 -14.81134755780862)
45613,-14.827390518995262,-39.31458263673463,ba,itabuna,POINT (-39.31458263673463 -14.82739051899526)
45615,-14.95780133672066,-39.30342647544837,ba,buerarema,POINT (-39.30342647544837 -14.95780133672066)
45620,-15.084010748744635,-39.33956120312214,ba,sao jose da vitoria,POINT (-39.33956120312214 -15.08401074874464)
45622,-14.597055748289412,-39.84782718071237,ba,jussari,POINT (-39.84782718071237 -14.59705574828941)
45625,-14.808885344555364,-39.47327128746456,ba,barro preto,POINT (-39.47327128746456 -14.80888534455536)
45625,-14.808885344555364,-39.47327128746456,ba,governador lomanto junior,POINT (-39.47327128746456 -14.80888534455536)
45630,-14.674935106787432,-39.37634349522606,ba,itajuipe,POINT (-39.37634349522606 -14.67493510678743)
45638,-14.635923437679327,-39.55472475607647,ba,coaraci,POINT (-39.55472475607647 -14.63592343767933)
45640,-14.70457419752288,-39.63759360043721,ba,almadina,POINT (-39.63759360043721 -14.70457419752288)
45645,-14.426904795595108,-39.565674124064856,ba,itapitanga,POINT (-39.56567412406486 -14.42690479559511)
45650,-14.796185351229548,-39.042784319956446,ba,ilheus,POINT (-39.04278431995645 -14.79618535122955)
45651,-14.7859448472035,-39.0466821941076,ba,ilheus,POINT (-39.0466821941076 -14.7859448472035)
45652,-14.79023086203583,-39.03518857861113,ba,ilheus,POINT (-39.03518857861113 -14.79023086203583)
45653,-14.799150226418147,-39.034067101559344,ba,ilheus,POINT (-39.03406710155934 -14.79915022641815)
45654,-14.81167913063641,-39.03251508343138,ba,ilheus,POINT (-39.03251508343138 -14.81167913063641)
45655,-14.822844251231132,-39.03190895015059,ba,ilheus,POINT (-39.03190895015059 -14.82284425123113)
45656,-14.82263147740728,-39.03422954662648,ba,ilheus,POINT (-39.03422954662648 -14.82263147740728)
45657,-14.796555996191133,-39.05971572855667,ba,ilheus,POINT (-39.05971572855667 -14.79655599619113)
45658,-14.778697541236196,-39.05732606895031,ba,ilheus,POINT (-39.05732606895031 -14.77869754123619)
45661,-14.790686534741052,-39.05851978046783,ba,ilheus,POINT (-39.05851978046783 -14.79068653474105)
45662,-14.805137848703517,-39.03948412019607,ba,ilheus,POINT (-39.03948412019607 -14.80513784870351)
45675,-14.327923509614225,-39.36816194934361,ba,aurelino leal,POINT (-39.36816194934361 -14.32792350961422)
45680,-14.590520575188584,-39.285934813859086,ba,urucuca,POINT (-39.28593481385909 -14.59052057518858)
45690,-15.288028397291365,-39.0791589222631,ba,una,POINT (-39.0791589222631 -15.28802839729136)
45695,-15.26154908766762,-39.416715230662405,ba,arataca,POINT (-39.4167152306624 -15.26154908766762)
45700,-15.25087590485796,-40.24424010376959,ba,itapetinga,POINT (-40.24424010376959 -15.25087590485796)
45710,-15.110414504915587,-40.06707076332642,ba,itororo,POINT (-40.06707076332642 -15.11041450491559)
45712,-12.9802848687172,-38.43565483389116,ba,rio do meio,POINT (-38.43565483389116 -12.9802848687172)
45720,-14.959674461136787,-39.92089868575089,ba,firmino alves,POINT (-39.92089868575089 -14.95967446113679)
45725,-14.96252089359595,-39.81076405631431,ba,santa cruz da vitoria,POINT (-39.81076405631431 -14.96252089359595)
45730,-15.150717043705992,-39.68290974393466,ba,itaju do colonia,POINT (-39.68290974393466 -15.15071704370599)
45730,-15.150717043705992,-39.68290974393466,ba,itaju do colônia,POINT (-39.68290974393466 -15.15071704370599)
45740,-14.85927909611885,-39.66068229025711,ba,floresta azul,POINT (-39.66068229025711 -14.85927909611885)
45745,-14.86497199535136,-39.59078746382383,ba,ibicarai,POINT (-39.59078746382383 -14.86497199535136)
45750,-14.89567699196444,-39.42531918821103,ba,itape,POINT (-39.42531918821103 -14.89567699196444)
45760,-15.561054020157606,-40.42488937203632,ba,macarani,POINT (-40.42488937203632 -15.56105402015761)
45770,-15.62552359210591,-40.26376458018532,ba,maiquinique,POINT (-40.26376458018532 -15.62552359210591)
45780,-15.65454482787812,-40.06355057608777,ba,itarantim,POINT (-40.06355057608777 -15.65454482787812)
45790,-15.62923116778944,-39.79596981356357,ba,potiragua,POINT (-39.79596981356357 -15.62923116778944)
45800,-15.861264621846493,-38.87879318176837,ba,belmonte,POINT (-38.87879318176837 -15.86126462184649)
45807,-16.250370224211835,-39.04155025154749,ba,santa cruz cabralia,POINT (-39.04155025154749 -16.25037022421184)
45810,-16.432027097855745,-39.07562867228171,ba,porto seguro,POINT (-39.07562867228171 -16.43202709785574)
45816,-16.400187212609048,-39.26274691403601,ba,arraial d'ajuda,POINT (-39.26274691403601 -16.40018721260905)
45816,-16.400187212609048,-39.26274691403601,ba,arraial d ajuda,POINT (-39.26274691403601 -16.40018721260905)
45816,-16.400187212609048,-39.26274691403601,ba,porto seguro,POINT (-39.26274691403601 -16.40018721260905)
45818,-16.58182674915274,-39.136344626899096,ba,trancoso,POINT (-39.1363446268991 -16.58182674915274)
45818,-16.58182674915274,-39.136344626899096,ba,porto seguro,POINT (-39.1363446268991 -16.58182674915274)
45820,-16.37521603869197,-39.58755141159429,ba,eunapolis,POINT (-39.58755141159429 -16.37521603869197)
45821,-16.365477061774673,-39.58871454504194,ba,eunapolis,POINT (-39.58871454504194 -16.36547706177467)
45822,-16.358347062261505,-39.58705299614972,ba,eunapolis,POINT (-39.58705299614972 -16.3583470622615)
45823,-16.339031884980415,-39.57806338684691,ba,eunapolis,POINT (-39.57806338684691 -16.33903188498041)
45824,-16.367638636879693,-39.57364822163566,ba,eunapolis,POINT (-39.57364822163566 -16.36763863687969)
45825,-16.369172717650198,-39.57305164986041,ba,eunapolis,POINT (-39.57305164986041 -16.3691727176502)
45826,-16.367289858915107,-39.57626019408036,ba,eunapolis,POINT (-39.57626019408036 -16.36728985891511)
45828,-16.368759030870123,-39.57323815121,ba,eunapolis,POINT (-39.57323815121 -16.36875903087012)
45829,-16.36836394970827,-39.57341149489498,ba,eunapolis,POINT (-39.57341149489498 -16.36836394970827)
45830,-16.38111611568433,-39.57250915307367,ba,eunapolis,POINT (-39.57250915307367 -16.38111611568433)
45834,-16.84106075344821,-40.14434728637776,ba,jucurucu,POINT (-40.14434728637776 -16.84106075344821)
45836,-17.036945722043964,-39.53454174478864,ba,itamaraju,POINT (-39.53454174478864 -17.03694572204396)
45840,-16.583956840301944,-39.781496934200064,ba,guaratinga,POINT (-39.78149693420006 -16.58395684030194)
45848,-16.576892351011832,-39.56007581891997,ba,itabela,POINT (-39.56007581891997 -16.57689235101183)
45850,-16.088461861107803,-39.61436606657925,ba,itagimirim,POINT (-39.61436606657924 -16.0884618611078)
45855,-15.969695295814956,-39.532206912171965,ba,itapebi,POINT (-39.53220691217197 -15.96969529581496)
45860,-15.673596172003467,-38.949304954144246,ba,canavieiras,POINT (-38.94930495414425 -15.67359617200347)
45865,-15.432317782769118,-39.32981126660496,ba,santa luzia,POINT (-39.32981126660496 -15.43231778276912)
45870,-15.588427783636105,-39.37293085727166,ba,mascote,POINT (-39.37293085727166 -15.5884277836361)
45880,-15.414350130540774,-39.49559371209775,ba,camacan,POINT (-39.49559371209775 -15.41435013054077)
45890,-15.464697689957577,-39.65303845786902,ba,pau brasil,POINT (-39.65303845786902 -15.46469768995758)
45900,-17.70676566862526,-39.31012880895912,ba,caravelas,POINT (-39.31012880895911 -17.70676566862526)
45910,-17.49780399812736,-39.26235288962636,ba,alcobaca,POINT (-39.26235288962636 -17.49780399812736)
45920,-17.898358182362454,-39.37363049842613,ba,nova vicosa,POINT (-39.37363049842613 -17.89835818236245)
45928,-17.88644999936857,-39.86169810856465,ba,nova vicosa,POINT (-39.86169810856465 -17.88644999936857)
45928,-17.88644999936857,-39.86169810856465,ba,posto da mata,POINT (-39.86169810856465 -17.88644999936857)
45930,-18.07160335775401,-39.56837083080777,ba,mucuri,POINT (-39.56837083080777 -18.07160335775401)
45936,-14.753813591640846,-39.23942497618024,ba,itabatan,POINT (-39.23942497618024 -14.75381359164085)
45936,-14.753813591640846,-39.23942497618024,ba,itabata,POINT (-39.23942497618024 -14.75381359164085)
45936,-14.753813591640846,-39.23942497618024,ba,mucuri,POINT (-39.23942497618024 -14.75381359164085)
45936,-14.753813591640846,-39.23942497618024,ba,itabatan (mucuri),POINT (-39.23942497618024 -14.75381359164085)
45940,-17.686704049320333,-40.10830512640589,ba,ibirapua,POINT (-40.10830512640589 -17.68670404932033)
45950,-17.61203296429573,-40.34515442880344,ba,lajedao,POINT (-40.34515442880344 -17.61203296429573)
45955,-17.256416719034622,-40.02070527103256,ba,vereda,POINT (-40.02070527103256 -17.25641671903462)
45960,-17.375406123452056,-40.22236401991968,ba,medeiros neto,POINT (-40.22236401991968 -17.37540612345206)
45968,-17.474623306352317,-40.29762801918346,ba,itupeva,POINT (-40.29762801918346 -17.47462330635232)
45970,-17.153107268963442,-40.33242118872314,ba,itanhem,POINT (-40.33242118872314 -17.15310726896344)
45972,-17.17175475870765,-40.25369276291474,ba,ibiraja,POINT (-40.25369276291474 -17.17175475870765)
45975,-12.933428437159534,-38.49847245588348,ba,batinga,POINT (-38.49847245588348 -12.93342843715953)
45980,-17.328471244047822,-39.22480143405699,ba,prado,POINT (-39.22480143405699 -17.32847124404782)
45985,-17.50939119273799,-39.772175694637184,ba,teixeira de freitas,POINT (-39.77217569463718 -17.50939119273799)
45986,-17.463044201525676,-39.82615452279193,ba,teixeira de freitas,POINT (-39.82615452279193 -17.46304420152568)
45987,-17.53488563951106,-39.734425499743466,ba,teixeira de freitas,POINT (-39.73442549974347 -17.53488563951106)
45988,-17.529788261528395,-39.71545156398904,ba,teixeira de freitas,POINT (-39.71545156398904 -17.5297882615284)
45989,-17.541285483411922,-39.71721044673999,ba,teixeira de freitas,POINT (-39.71721044673999 -17.54128548341192)
45990,-17.54417668632646,-39.72756887987122,ba,teixeira de freitas,POINT (-39.72756887987122 -17.54417668632646)
45990,-17.54417668632646,-39.72756887987122,ba,alcobaca,POINT (-39.72756887987122 -17.54417668632646)
45991,-17.547932138127845,-39.74789912569469,ba,teixeira de freitas,POINT (-39.74789912569469 -17.54793213812784)
45992,-17.546879076077325,-39.74329000042404,ba,teixeira de freitas,POINT (-39.74329000042404 -17.54687907607732)
45993,-17.541989718983515,-39.75268542230421,ba,teixeira de freitas,POINT (-39.7526854223042 -17.54198971898352)
45994,-17.53346071765579,-39.75902944599719,ba,teixeira de freitas,POINT (-39.75902944599719 -17.53346071765579)
45995,-17.520980780172327,-39.747483215150176,ba,teixeira de freitas,POINT (-39.74748321515018 -17.52098078017233)
45996,-17.53271042770942,-39.73562214667267,ba,teixeira de freitas,POINT (-39.73562214667267 -17.53271042770942)
45997,-17.54058484514018,-39.734883623593326,ba,teixeira de freitas,POINT (-39.73488362359333 -17.54058484514018)
45998,-17.540705430609286,-39.74901898166358,ba,teixeira de freitas,POINT (-39.74901898166358 -17.54070543060929)
46100,-14.205460464439602,-41.671112056820846,ba,brumado,POINT (-41.67111205682085 -14.2054604644396)
46103,-14.037349999999948,-41.73430999999994,ba,itaquarai,POINT (-41.73430999999994 -14.03734999999995)
46110,-14.38526247745433,-41.87957322066466,ba,malhada de pedras,POINT (-41.87957322066466 -14.38526247745433)
46130,-14.417742491973552,-41.44989365700188,ba,aracatu,POINT (-41.44989365700188 -14.41774249197355)
46140,-13.670531405245123,-41.87112764474836,ba,livramento de nossa senhora,POINT (-41.87112764474836 -13.67053140524512)
46165,-13.776497629443725,-41.76903531040035,ba,dom basilio,POINT (-41.76903531040035 -13.77649762944372)
46170,-13.57007856069092,-41.80581449304111,ba,rio de contas,POINT (-41.80581449304111 -13.57007856069092)
46180,-13.41924902264324,-42.12973839960764,ba,erico cardoso,POINT (-42.12973839960764 -13.41924902264324)
46190,-13.45331780953808,-42.23950486413497,ba,paramirim,POINT (-42.23950486413497 -13.45331780953808)
46200,-14.89994608455309,-41.96984407904907,ba,condeuba,POINT (-41.96984407904907 -14.89994608455309)
46205,-14.551905374292325,-41.95570157181604,ba,guajeru,POINT (-41.95570157181604 -14.55190537429232)
46220,-14.404103359723551,-42.07762183922079,ba,rio do antonio,POINT (-42.07762183922079 -14.40410335972355)
46220,-14.404103359723551,-42.07762183922079,ba,rio do antônio,POINT (-42.07762183922079 -14.40410335972355)
46225,-14.205943535785892,-42.11626073203683,ba,ibitira,POINT (-42.11626073203683 -14.20594353578589)
46250,-14.685748936568974,-41.68042912004744,ba,presidente janio quadros,POINT (-41.68042912004744 -14.68574893656897)
46255,-14.664767715837195,-41.49266143214398,ba,maetinga,POINT (-41.49266143214398 -14.6647677158372)
46270,-14.943191650637957,-41.71785044776352,ba,piripa,POINT (-41.71785044776352 -14.94319165063796)
46280,-15.039252005168535,-41.93432529834638,ba,cordeiros,POINT (-41.93432529834638 -15.03925200516854)
46290,-15.024265572718242,-42.369715545858405,ba,mortugaba,POINT (-42.3697155458584 -15.02426557271824)
46300,-14.501217587397075,-42.22314067996513,ba,cacule,POINT (-42.22314067996513 -14.50121758739708)
46310,-14.843344706955753,-42.42491895705788,ba,jacaraci,POINT (-42.42491895705788 -14.84334470695575)
46315,-14.792131250364427,-42.27125252379007,ba,irundiara,POINT (-42.27125252379007 -14.79213125036443)
46330,-14.680469215913169,-42.50351031975473,ba,licinio de almeida,POINT (-42.50351031975473 -14.68046921591317)
46335,-14.58924414572921,-42.43811682600474,ba,tauape,POINT (-42.43811682600474 -14.58924414572921)
46350,-14.768415571576352,-42.65584924472297,ba,urandi,POINT (-42.65584924472297 -14.76841557157635)
46360,-14.488150497918747,-42.68510770141822,ba,pindai,POINT (-42.68510770141822 -14.48815049791875)
46380,-14.408790876280298,-42.864750118591886,ba,candiba,POINT (-42.86475011859189 -14.4087908762803)
46390,-14.271363104530463,-42.257055285315005,ba,ibiassuce,POINT (-42.257055285315 -14.27136310453047)
46390,-14.271363104530463,-42.257055285315005,ba,ibiassucê,POINT (-42.257055285315 -14.27136310453047)
46400,-14.064001196267634,-42.4875876306961,ba,caetite,POINT (-42.4875876306961 -14.06400119626763)
46410,-12.40124246429234,-38.75402194721073,ba,maniacu,POINT (-38.75402194721073 -12.40124246429234)
46425,-14.03624209546562,-42.14150394706,ba,lagoa real,POINT (-42.14150394706 -14.03624209546562)
46430,-14.223207197286886,-42.78339770003472,ba,guanambi,POINT (-42.78339770003472 -14.22320719728689)
46438,-14.411548844661628,-43.553051072682926,ba,iuiu,POINT (-43.55305107268293 -14.41154884466163)
46440,-14.332532421429278,-43.7623127248976,ba,malhada,POINT (-43.7623127248976 -14.33253242142928)
46445,-14.29469780358296,-43.77047943003392,ba,carinhanha,POINT (-43.77047943003392 -14.29469780358296)
46446,-14.212714383899517,-44.28324739823608,ba,feira da mata,POINT (-44.28324739823608 -14.21271438389951)
46450,-14.551390243500036,-42.996873755423024,ba,sebastiao laranjeiras,POINT (-42.99687375542302 -14.55139024350004)
46460,-14.259195769374116,-43.16641762118674,ba,palmas de monte alto,POINT (-43.16641762118674 -14.25919576937411)
46470,-13.611642226714537,-42.93675297616304,ba,riacho de santana,POINT (-42.93675297616304 -13.61164222671454)
46480,-13.910393737952957,-42.84549180083714,ba,matina,POINT (-42.84549180083714 -13.91039373795295)
46490,-13.775638024760488,-42.71408353477745,ba,igapora,POINT (-42.71408353477745 -13.77563802476049)
46500,-13.020323700819894,-42.69286729718252,ba,macaubas,POINT (-42.69286729718252 -13.02032370081989)
46530,-12.796852188705785,-42.71130889843319,ba,boquira,POINT (-42.71130889843319 -12.79685218870578)
46540,-12.880391836349748,-42.487106973852654,ba,ibipitanga,POINT (-42.48710697385265 -12.88039183634975)
